grid_id,object_id,object_type,size,min_velocity,avg_velocity,max_velocity,x,y,color,cluster_id
101,38,20,230,0.6369426751592357,0.8998958735107708,1.680672268907563,159,128,red,0
101,178,100,882,1.30718954248366,6.5713508841736274,11.760738406257596,107,60,green,0
101,242,20,300,0.04314644578245733,4.866366932155372,8.752176302587365,112,43,red,0
101,369,20,459,1.0101525445522108,4.84170031096146,8.362218457494649,117,131,red,0
101,378,3,552,0.11690719868123928,5.227740438067486,13.066597533300529,113,96,blue,0
101,501,3,825,0.038406022245021314,3.598344731329012,13.678969169161256,101,17,blue,0
101,587,20,190,0.12406872516535852,0.12406872516535852,0.12406872516535852,160,123,red,0
101,596,100,40,0.11289239379770315,0.3853935653199042,0.6578947368421052,109,68,green,0
101,663,20,667,0.7092198581560284,4.123412026455487,11.143528717885571,102,15,red,0
grid_id,object_id,object_type,size,min_velocity,avg_velocity,max_velocity,x,y,color,cluster_id
101,38,20,230,0.6369426751592357,0.8998958735107708,1.680672268907563,159,128,red,0
101,178,100,882,1.30718954248366,6.5713508841736274,11.760738406257596,107,60,green,0
101,242,20,300,0.04314644578245733,4.866366932155372,8.752176302587365,112,43,red,0
101,369,20,459,1.0101525445522108,4.84170031096146,8.362218457494649,117,131,red,0
101,378,3,552,0.11690719868123928,5.227740438067486,13.066597533300529,113,96,blue,0
101,501,3,825,0.038406022245021314,3.598344731329012,13.678969169161256,101,17,blue,0
101,587,20,190,0.12406872516535852,0.12406872516535852,0.12406872516535852,160,123,red,0
101,596,100,40,0.11289239379770315,0.3853935653199042,0.6578947368421052,109,68,green,0
101,663,20,667,0.7092198581560284,4.123412026455487,11.143528717885571,102,15,red,0
grid_id,object_id,object_type,size,min_velocity,avg_velocity,max_velocity,x,y,color,cluster_id
101,38,20,230,0.6369426751592357,0.8998958735107708,1.680672268907563,159,128,red,0
101,178,100,882,1.30718954248366,6.5713508841736274,11.760738406257596,107,60,green,1
101,242,20,300,0.04314644578245733,4.866366932155372,8.752176302587365,112,43,red,0
101,369,20,459,1.0101525445522108,4.84170031096146,8.362218457494649,117,131,red,1
101,378,3,552,0.11690719868123928,5.227740438067486,13.066597533300529,113,96,blue,0
101,501,3,825,0.038406022245021314,3.598344731329012,13.678969169161256,101,17,blue,0
101,587,20,190,0.12406872516535852,0.12406872516535852,0.12406872516535852,160,123,red,0
101,596,100,40,0.11289239379770315,0.3853935653199042,0.6578947368421052,109,68,green,0
101,663,20,667,0.7092198581560284,4.123412026455487,11.143528717885571,102,15,red,1
grid_id,object_id,object_type,size,min_velocity,avg_velocity,max_velocity,x,y,color,cluster_id
101,38,20,230,0.6369426751592357,0.8998958735107708,1.680672268907563,159,128,red,1
101,178,100,882,1.30718954248366,6.5713508841736274,11.760738406257596,107,60,green,0
101,242,20,300,0.04314644578245733,4.866366932155372,8.752176302587365,112,43,red,1
101,369,20,459,1.0101525445522108,4.84170031096146,8.362218457494649,117,131,red,0
101,378,3,552,0.11690719868123928,5.227740438067486,13.066597533300529,113,96,blue,1
101,501,3,825,0.038406022245021314,3.598344731329012,13.678969169161256,101,17,blue,1
101,587,20,190,0.12406872516535852,0.12406872516535852,0.12406872516535852,160,123,red,1
101,596,100,40,0.11289239379770315,0.3853935653199042,0.6578947368421052,109,68,green,1
101,663,20,667,0.7092198581560284,4.123412026455487,11.143528717885571,102,15,red,0
102,8,100,1080,3.5901098714230018,5.608872702071867,8.58980338670346,240,260,green,0
102,9,100,1375,4.745683095211729,5.281458251437038,6.153888993459195,237,267,green,0
102,17,100,846,0.05875432039800645,2.5138074155869696,125.57488925927565,77,220,green,1
102,19,3,644,0.6578947368421052,1.7549945232012758,5.598790102985103,13,259,blue,1
102,21,100,170,0.6172839506172839,1.4892210091861382,10.226669555440184,77,223,green,1
102,25,20,2080,2.238805970149253,4.55522169199721,6.447233886218803,240,268,red,0
102,29,100,988,2.2900763358778624,4.114488150648366,5.571764358942786,188,269,green,0
102,32,3,75,0.6993006993006993,1.7949488675249592,3.902106781608433,207,225,blue,1
